#filename inlinks outlinks
./lib/libc/obj-ack/inet_pton.o 1 3
./lib/libz/obj-ack/infback.o 3 7
./commands/sed/compile.o 2 26
./lib/libc/obj-ack/getpeereid.o 1 3
./lib/libc/obj-ack/regcomp.o 1 16
./lib/libc/obj-ack/rand.o 2 0
./lib/libc/obj-ack/wmemmove.o 1 2
./commands/aal/rd_arhdr.o 1 2
./commands/mdocml/mdoc.o 20 25
./commands/lex/main.o 157 33
./commands/rget/rget.o 1 21
./lib/libc/obj-ack/_pathconf.o 1 3
./commands/nonamed/nonamed.o 1 58
./commands/wc/wc.o 12 12
./lib/libbz2/obj-ack/decompress.o 1 7
./commands/sed/main.o 10 28
./commands/tar/err.o 3 5
./lib/libc/obj-ack/_getdma.o 1 1
./lib/libhgfs/obj-ack/link.o 4 4
./lib/libc/obj-ack/_cprofile.o 1 1
./commands/rawspeed/rawspeed.o 6 24
./lib/libc/obj-ack/fcntl.o 1 1
./servers/ext2/write.o 3 13
./commands/mdocml/man.o 16 20
./lib/libc/obj-ack/vectorio.o 2 8
./lib/libsys/obj-ack/sys_safecopy.o 2 1
./kernel/io_inb.o 1 0
./lib/libsys/obj-ack/timing.o 2 2
./commands/aal/write.o 1 1
./servers/inet/event.o 5 2
./commands/ash/mksyntax.o 3 9
./lib/ack/libe/obj-ack/em_sli.o 1 2
./lib/ack/libe/obj-ack/em_sti.o 2 0
./commands/elle/eekmac.o 8 16
./commands/sysenv/sysenv.o 1 6
./lib/libc/obj-ack/putc.o 1 1
./commands/yacc/error.o 32 8
./servers/vfs/mount.o 4 39
./lib/libcurses/obj-ack/termmisc.o 9 0
./commands/mdb/trace.o 2 9
./servers/iso9660fs/misc.o 4 0
./commands/mknod/mknod.o 5 6
./servers/pfs/buffer.o 3 6
./lib/libc/obj-ack/asyn_wait.o 1 3
./lib/libdriver/obj-ack/driver.o 19 21
./commands/indent/io.o 12 43
./lib/libsys/obj-ack/sys_vinl.o 1 1
./lib/libc/obj-ack/ffs.o 1 0
./lib/libcurses/obj-ack/options.o 7 2
./commands/sed/process.o 7 31
./lib/ack/libfp/obj-ack/mul_ext.o 1 1
./lib/libc/obj-ack/_execvp.o 1 9
./commands/rshd/rshd.o 13 35
./commands/cawf/string.o 7 23
