#filename inlinks outlinks
./drivers/gpu/drm/nouveau/core/subdev/mc/nv50.o 2 7
./drivers/ata/libata-transport.o 31 34
./drivers/media/i2c/bt819.o 13 25
./net/core/sock.o 94 123
./drivers/gpu/drm/i915/dvo_ch7xxx.o 10 7
./drivers/media/dvb-frontends/cx22702.mod.o 0 0
./drivers/net/wireless/ath/ath5k/desc.o 9 5
./net/ipv4/esp4.mod.o 0 2
./sound/pci/lola/lola_mixer.o 21 11
./sound/pci/asihpi/hpioctl.o 8 28
./drivers/media/usb/gspca/pac207.o 18 20
./drivers/net/ethernet/mellanox/mlx5/core/port.o 2 8
./net/ipv6/esp6.mod.o 0 2
./arch/x86/kernel/cpuid.mod.o 0 2
./crypto/deflate.o 8 16
./drivers/staging/lustre/lnet/lnet/api-ni.o 35 87
./drivers/ata/pata_serverworks.o 13 34
./fs/ext4/symlink.o 1 9
./drivers/staging/rtl8723au/hal/Hal8723PwrSeq.o 0 0
./arch/x86/ia32/ia32entry.o 30 15
./drivers/xen/pcpu.o 14 25
./mm/memory.o 62 138
./lib/ts_kmp.o 8 6
./drivers/scsi/fcoe/libfcoe.o 103 91
./drivers/md/dm-snap-transient.o 9 10
./fs/proc/proc_tty.o 9 19
./fs/isofs/inode.o 32 63
./fs/nfs/fscache.o 14 29
./drivers/isdn/hardware/eicon/divasi.o 23 46
./mm/page_alloc.o 133 129
./drivers/md/dm-mod.o 291 206
./fs/ext4/block_validity.o 7 20
./fs/nls/nls_cp850.o 6 4
./drivers/gpu/drm/drm_memory.o 7 11
./drivers/hwmon/hwmon-vid.o 2 5
./net/batman-adv/multicast.o 11 16
./drivers/iio/industrialio-triggered-buffer.mod.o 0 0
./drivers/firewire/firewire-sbp2.mod.o 0 2
./drivers/net/wireless/iwlwifi/iwl-phy-db.o 8 7
./drivers/video/fbdev/via/via_aux.o 3 13
./drivers/gpu/drm/nouveau/core/subdev/devinit/nv04.o 10 21
./fs/ncpfs/ncpfs.mod.o 0 2
./fs/pstore/inode.o 19 48
./drivers/gpu/drm/nouveau/core/engine/graph/ctxnvd9.o 0 30
./drivers/hwmon/ad7414.mod.o 0 2
./drivers/media/tuners/r820t.o 22 14
./drivers/usb/host/whci/whci-hcd.o 84 82
./net/ipv4/inet_connection_sock.o 24 44
./fs/ntfs/collate.o 3 2
./fs/gfs2/dir.o 30 51
./net/sched/em_cmp.o 5 4
./arch/x86/crypto/sha1_avx2_x86_64_asm.o 8 0
./drivers/media/usb/stk1160/stk1160.o 44 77
./drivers/media/radio/radio-maxiradio.o 9 21
./sound/core/compress_offload.o 20 29
./net/9p/mod.o 9 9
./fs/ncpfs/symlink.o 2 14
./sound/drivers/opl3/snd-opl3-synth.mod.o 0 2
./drivers/net/ethernet/chelsio/cxgb/cxgb.mod.o 0 2
./drivers/ata/sata_sx4.o 23 43
./drivers/scsi/csiostor/csio_attr.o 18 32
./sound/soundcore.o 18 21
./drivers/media/usb/gspca/gspca_mars.o 14 17
./drivers/xen/xen-pciback/pciback_ops.o 6 27
./drivers/media/dvb-frontends/drxk_hard.o 51 26
./drivers/gpu/drm/cirrus/cirrus_main.o 11 26
./drivers/infiniband/hw/mlx5/qp.o 27 43
./drivers/char/hw_random/rng-core.mod.o 0 1
./drivers/infiniband/core/ib_core.mod.o 0 2
./drivers/media/usb/gspca/stk1135.o 28 17
./fs/freevxfs/freevxfs.mod.o 0 2
./drivers/acpi/acpica/nsinit.o 5 25
./net/rose/rose_out.o 2 11
./net/dccp/dccp.mod.o 0 2
./fs/udf/ialloc.o 2 17
./block/partitions/osf.o 1 6
./drivers/media/dvb-frontends/lnbp21.mod.o 0 0
./fs/nfs/write.o 57 77
./net/netfilter/xt_iprange.mod.o 0 2
./sound/pci/ens1371.o 56 77
./drivers/media/rc/keymaps/rc-avermedia-a16d.mod.o 0 2
./drivers/staging/vt6656/vt6656_stage.o 116 58
./drivers/media/usb/dvb-usb/dvb-usb-af9005.mod.o 0 2
./fs/ocfs2/cluster/quorum.o 12 17
./mm/mmzone.o 6 5
./drivers/misc/ics932s401.mod.o 0 2
./drivers/media/i2c/tda7432.o 10 24
./drivers/media/pci/cx88/cx88-blackbird.o 48 69
./drivers/isdn/hardware/mISDN/avmfritz.o 30 47
./net/sched/sch_pie.o 14 24
./drivers/usb/storage/isd200.o 10 23
./drivers/net/ethernet/sfc/farch.o 57 45
./fs/ntfs/compress.o 4 29
./net/netfilter/xt_NETMAP.mod.o 0 2
./drivers/scsi/isci/request.o 26 29
./drivers/gpu/drm/mgag200/mgag200.o 80 137
./fs/ext4/migrate.o 10 29
./drivers/char/hangcheck-timer.o 5 10
./lib/fonts/font_8x8.o 0 0
./fs/select.o 21 31
./drivers/input/joystick/adi.o 12 24
./drivers/net/appletalk/ipddp.mod.o 0 2
./drivers/video/fbdev/kyro/kyrofb.o 25 24
./drivers/uio/uio.mod.o 0 2
./drivers/staging/lustre/lustre/fid/fid_request.o 16 46
./drivers/vhost/vhost_scsi.o 64 95
./drivers/pci/ioapic.o 4 14
./drivers/block/brd.mod.o 0 2
