#filename inlinks outlinks
./build/tools/binutils/build/gas/expr.o 17 51
./build/tools/binutils/build/binutils/objcopy.o 27 117
./build/tools/binutils/build/libiberty/alloca.o 1 3
./build/tools/binutils/build/libiberty/concat.o 5 3
./build/tools/binutils/build/libiberty/make-relative-prefix.o 5 11
./build/tools/binutils/build/gas/as.o 5 98
./build/tools/binutils/build/binutils/rdcoff.o 5 27
./build/tools/binutils/build/bfd/targets.o 7 21
./build/tools/binutils/build/binutils/unwind-ia64.o 21 7
./build/tools/binutils/build/gold/compressed_output.o 4 30
./build/tools/binutils/build/libiberty/xstrerror.o 1 2
./build/tools/binutils/build/binutils/cxxfilt.o 3 27
./build/tools/binutils/build/libiberty/xstrndup.o 1 2
./build/tools/binutils/build/gas/sb.o 14 6
./build/tools/binutils/build/gold/reduced_debug_output.o 6 30
./build/tools/binutils/build/libiberty/filename_cmp.o 4 3
./build/tools/binutils/build/binutils/arparse.o 2 19
./build/tools/binutils/build/gold/main.o 1 78
./build/tools/binutils/build/gas/remap.o 2 6
./build/tools/binutils/build/opcodes/i386-opc.o 0 0
./build/tools/texinfo/build/makeinfo/xref.o 8 34
./build/tools/binutils/build/libiberty/xatexit.o 2 2
./build/tools/binutils/build/binutils/not-ranlib.o 0 0
./build/tools/binutils/build/ld/ldmisc.o 9 25
./build/tools/binutils/build/ld/lexsup.o 2 80
./build/tools/binutils/build/gold/dynobj.o 26 68
./build/tools/binutils/build/binutils/version.o 1 3
./build/tools/binutils/build/bfd/section.o 24 12
./build/tools/binutils/build/bfd/compress.o 5 12
./build/tools/binutils/build/opcodes/i386-dis.o 88 8
./build/tools/binutils/build/libiberty/spaces.o 1 2
./build/tools/binutils/build/gas/atof-generic.o 1 11
./build/tools/binutils/build/libiberty/pex-one.o 1 4
./build/tools/binutils/build/libiberty/stack-limit.o 1 2
./build/tools/binutils/build/libiberty/floatformat.o 9 3
./build/tools/binutils/build/bfd/elf-ifunc.o 3 5
./build/tools/texinfo/build/makeinfo/node.o 25 120
./build/tools/texinfo/build/makeinfo/toc.o 4 29
./build/tools/texinfo/build/makeinfo/html.o 14 48
./build/tools/binutils/build/libiberty/getruntime.o 1 1
./build/tools/binutils/build/bfd/bfdio.o 20 12
./build/tools/binutils/build/libiberty/pexecute.o 2 6
./build/tools/texinfo/build/makeinfo/sectioning.o 31 60
./build/tools/binutils/build/libiberty/dwarfnames.o 6 0
./build/tools/file/build/src/cdf_time.o 3 4
./build/tools/texinfo/build/util/texindex.o 23 36
./build/tools/binutils/build/bfd/bfd.o 40 28
./build/tools/binutils/build/gas/ecoff.o 1 0
./build/tools/binutils/build/binutils/is-ranlib.o 0 0
./build/tools/binutils/build/libiberty/fopen_unlocked.o 5 7
./build/tools/binutils/build/libiberty/cp-demint.o 4 8
./build/tools/binutils/build/bfd/elf32-gen.o 4 128
./build/tools/binutils/build/bfd/simple.o 10 9
./build/tools/texinfo/build/makeinfo/footnote.o 4 37
./build/tools/binutils/build/binutils/nm.o 31 55
./build/tools/binutils/build/libiberty/hex.o 1 0
./build/tools/binutils/build/gas/app.o 4 12
./build/tools/texinfo/build/makeinfo/defun.o 6 37
./build/tools/texinfo/build/makeinfo/files.o 16 64
./build/tools/binutils/build/ld/ldemul.o 34 25
./build/tools/binutils/build/ld/ldlex-wrapper.o 46 25
./build/tools/binutils/build/bfd/elf32-i386.o 38 186
./build/tools/binutils/build/gas/obj-elf.o 54 117
./build/tools/binutils/build/bfd/elf-nacl.o 2 1
./build/tools/binutils/build/bfd/format.o 4 11
./build/tools/binutils/build/bfd/corefile.o 5 3
./build/tools/binutils/build/gold/int_encoding.o 4 5
./build/tools/binutils/build/binutils/readelf.o 116 97
./build/tools/binutils/build/libiberty/pex-unix.o 11 19
./build/tools/binutils/build/libiberty/physmem.o 2 1
./build/tools/binutils/build/libiberty/crc32.o 1 0
./build/tools/binutils/build/gold/ehframe.o 18 52
./build/tools/binutils/build/gas/macro.o 17 30
./build/tools/binutils/build/libiberty/simple-object-coff.o 17 9
./build/tools/binutils/build/libiberty/splay-tree.o 17 3
./build/tools/binutils/build/binutils/ieee.o 81 75
./build/tools/binutils/build/binutils/dwarf.o 53 34
./build/tools/binutils/build/bfd/dwarf2.o 30 30
