Source;Target;Label;Weight
159;59;_ZN4gold9File_read7releaseEv;1
159;59;_ZN4gold9File_read4lockEPKNS_4TaskE;1
159;190;_ZN4gold7Archive11add_symbolsEPNS_12Symbol_tableEPNS_6LayoutEPNS_13Input_objectsEPNS_7MapfileE;1
159;190;_ZN4gold7ArchiveC1ERKSsPNS_10Input_fileEbPNS_9DirsearchEPNS_4TaskE;1
159;279;_ZN4gold19do_gold_unreachableEPKciS1_;1
159;190;_ZN4gold7Archive5setupEv;1
159;18;_ZN4gold9Workqueue10queue_nextEPNS_4TaskE;1
159;59;_ZN4gold9File_readD1Ev;1
159;59;_ZNK4gold10Input_file15will_search_forEv;1
120;228;simple_object_internal_write;1
120;228;simple_object_internal_read;1
120;188;xmalloc;1
112;46;_ZN4gold6Layout23add_output_section_dataEPKcjmPNS_19Output_section_dataENS_20Output_section_orderEb;1
112;279;_ZN4gold19do_gold_unreachableEPKciS1_;1
112;86;_ZNK4gold10Parameters18incremental_updateEv;1
112;196;_ZN4gold13gold_fallbackEPKcz;1
112;196;_ZN4gold10gold_errorEPKcz;1
112;223;_ZN4gold6Symbol15is_common_shndxEj;1
112;223;_ZNK4gold12Symbol_table16resolve_forwardsEPKNS_6SymbolE;1
112;46;_ZNK4gold6Layout19find_output_sectionEPKc;1
112;149;_ZN4gold7Mapfile17print_output_dataEPKNS_11Output_dataEPKc;1
112;170;_ZN4gold11Output_dataD2Ev;1
112;149;_ZN4gold7Mapfile22report_allocate_commonEPKNS_6SymbolEm;1
112;170;_ZNK4gold19Output_section_data12do_out_shndxEv;1
112;170;_ZN4gold14Output_section8allocateElm;1
136;97;_getopt_internal;1
136;97;_getopt_internal_r;1
242;258;bfd_make_section_anyway_with_flags;1
242;275;_bfd_elf_add_dynamic_entry;1
242;258;bfd_get_section_by_name;1
242;275;_bfd_elf_link_output_relocs;1
242;275;bfd_elf_link_record_dynamic_symbol;1
10;279;_ZN4gold19do_gold_unreachableEPKciS1_;1
179;256;bfd_core_file_failing_command;1
179;258;bfd_map_over_sections;1
179;25;bfd_close;1
179;136;getopt_long;1
179;135;bfd_openr_next_archived_file;1
179;139;bfd_init;1
179;262;bfd_check_format_matches;1
179;91;bfd_nonfatal;1
179;91;bfd_fatal;1
179;25;bfd_openr;1
179;91;list_matching_formats;1
179;91;set_default_bfd_target;1
179;262;bfd_check_format;1
179;175;bfd_get_error;1
179;261;expandargv;1
179;244;print_version;1
179;91;get_file_size;1
179;91;non_fatal;1
179;109;xmalloc_set_program_name;1
179;175;bfd_set_error;1
179;91;list_supported_targets;1
179;188;xmalloc;1
138;73;xexit;1
138;166;as_where;1
138;251;unlink_if_ordinary;1
138;194;listing_warning;1
138;194;listing_error;1
30;241;lang_add_data;1
30;122;exp_unop;1
30;5;bfd_get_reloc_size;1
30;122;exp_relop;1
30;241;lang_list_init;1
30;172;print_space;1
30;241;pop_stat_ptr;1
30;241;lang_add_assignment;1
30;241;lang_add_reloc;1
30;241;push_stat_ptr;1
30;172;einfo;1
30;188;xmalloc;1
30;122;exp_assign;1
30;5;bfd_reloc_type_lookup;1
30;122;exp_intop;1
30;5;bfd_get_reloc_code_name;1
30;172;print_nl;1
30;122;exp_nameop;1
30;172;minfo;1
103;258;bfd_get_section_by_name;1
103;109;xmalloc_set_program_name;1
103;91;list_supported_targets;1
103;188;xmalloc;1
103;91;set_default_bfd_target;1
103;246;fatal;1
103;229;cplus_demangle_set_style;1
103;175;bfd_scan_vma;1
103;175;bfd_demangle;1
103;261;expandargv;1
103;244;print_version;1
103;262;bfd_check_format;1
103;175;bfd_get_error;1
103;91;get_file_size;1
103;136;getopt_long;1
103;262;bfd_check_format_matches;1
103;139;bfd_init;1
103;73;xexit;1
103;91;bfd_nonfatal;1
103;25;bfd_openr;1
103;91;bfd_fatal;1
103;91;list_matching_formats;1
103;175;bfd_fprintf_vma;1
103;25;bfd_close;1
103;258;bfd_map_over_sections;1
103;229;cplus_demangle_name_to_style;1
65;258;bfd_make_section_with_flags;1
65;275;bfd_elf_record_link_assignment;1
65;275;bfd_elf_get_dt_soname;1
65;152;filename_cmp;1
65;258;bfd_get_section_by_name;1
65;258;bfd_get_next_section_by_name;1
65;158;bfd_seek;1
65;202;before_allocation_default;1
65;241;lang_add_section;1
65;275;bfd_elf_size_dynamic_sections;1
65;275;bfd_elf_discard_info;1
65;241;lang_relax_sections;1
65;202;set_output_arch_default;1
65;101;lbasename;1
65;188;xrealloc;1
65;262;bfd_check_format;1
65;275;bfd_elf_get_needed_list;1
65;172;info_msg;1
65;202;hll_default;1
65;241;lang_insert_orphan;1
65;132;xstrdup;1
65;202;syslib_default;1
65;172;einfo;1
65;275;_bfd_elf_tls_setup;1
65;241;lang_output_section_find_by_flags;1
65;241;lang_for_each_statement;1
65;25;bfd_close;1
65;241;next_matching_output_section_statement;1
65;172;info_assert;1
65;76;sha1_finish_ctx;1
65;158;bfd_stat;1
65;275;bfd_elf_set_dyn_lib_class;1
65;131;md5_init_ctx;1
65;188;xmalloc;1
65;241;lang_output_section_statement_lookup;1
65;202;after_parse_default;1
65;275;_bfd_elf_match_sections_by_type;1
65;152;filename_ncmp;1
65;158;bfd_bwrite;1
65;172;ld_abort;1
65;202;ldemul_default_target;1
65;275;bfd_elf_size_dynsym_hash_dynstr;1
65;131;md5_finish_ctx;1
65;202;after_open_default;1
65;76;sha1_init_ctx;1
65;258;bfd_get_section_contents;1
65;25;bfd_openr;1
65;263;_bfd_elf_map_sections_to_segments;1
65;241;lang_for_each_input_file;1
65;275;bfd_elf_set_dt_needed_name;1
