Source;Target;Label;Weight
853;762;__errno_location;1
456;553;expm1l;1
456;1221;expl;1
1080;546;__unlock;1
1080;546;__lock;1
1080;908;calloc;1
86;553;exp;1
86;200;cos;1
86;1268;copysign;1
86;481;cosh;1
86;564;__ldexp_cexp;1
86;944;fabs;1
86;719;sinh;1
86;253;sin;1
1095;329;ilogb;1
631;777;memset;1
631;147;pthread_kill;1
631;802;__libc_sigaction;1
1235;814;__syscall_cp;1
1235;577;__syscall_ret;1
1145;814;__syscall_cp;1
1145;577;__syscall_ret;1
643;577;__syscall_ret;1
173;847;strcmp;1
189;395;execvp;1
1232;864;__shlim;1
1232;485;__intscan;1
1232;686;iswspace;1
470;24;sinf;1
470;553;expf;1
470;833;cosf;1
470;1016;__ldexp_cexpf;1
182;315;sigaddset;1
182;655;posix_spawnattr_destroy;1
182;397;posix_spawnattr_setflags;1
182;627;sigemptyset;1
182;605;posix_spawn;1
182;985;posix_spawnattr_setsigmask;1
182;762;__errno_location;1
182;711;waitpid;1
182;910;posix_spawnattr_setsigdefault;1
182;137;sigprocmask;1
182;801;posix_spawnattr_init;1
1202;1164;sendto;1
1065;577;__syscall_ret;1
629;577;__syscall_ret;1
541;1169;sigtimedwait;1
1205;577;__syscall_ret;1
883;1186;fetestexcept;1
883;1186;feraiseexcept;1
883;1186;fesetenv;1
1251;218;getenv;1
1191;527;strcoll;1
740;487;__unlockfile;1
740;487;__lockfile;1
740;385;__overflow;1
740;124;fputs;1
943;733;__ofl_lock;1
943;733;__ofl_unlock;1
143;777;memset;1
143;213;iswlower;1
143;652;__tre_mem_destroy;1
143;1211;towlower;1
143;1118;realloc;1
143;652;__tre_mem_new_impl;1
143;1068;wctype;1
143;1118;malloc;1
143;1248;memcpy;1
143;933;iswupper;1
143;1110;qsort;1
143;1118;free;1
143;1274;mbtowc;1
143;908;calloc;1
143;1211;towupper;1
143;652;__tre_mem_alloc_impl;1
1119;546;__lock;1
1119;546;__unlock;1
908;762;__errno_location;1
908;1118;__malloc0;1
127;430;strverscmp;1
433;339;__secs_to_tm;1
433;979;__secs_to_zone;1
433;762;__errno_location;1
845;577;__syscall_ret;1
172;1217;mbrtowc;1
1086;577;__syscall_ret;1
1253;764;__fpclassifyl;1
1253;986;__signbitl;1
389;760;__res_msend;1
1214;817;sym_get_type;1
1214;1185;srand;1
1214;749;printf;1
1214;817;conf_read_simple;1
